Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
soncna-ocala-okrogla-acetat-bordo-gucci-gg0488s-003,GG0488S 003,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>54-18-145</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Gucci,nan,sončna očala,"_tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-acetat, acetat, blcyb2020, blkcyb2020, bordo, disc_subsc, gls-rdeča, Gucci, klasična, mladostno, nodiscount, normalna, okrogla, prelivna, progresiv, prozorna, Q3 2019, sončna očala, srednja, vto, ženska",True,barva,bordo,velikost,srednja,nan,nan,'547634,0.0,shopify,deny,manual,228.0,228.0,True,True,'889652235066,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/547634__frnt.png?v=1589500862,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/547634__frnt.png?v=1589500862,kg,nan,nan,active
soncna-ocala-okrogla-acetat-bordo-gucci-gg0488s-003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/547634__side.png?v=1589500862,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-acetat-crna-prada-pr03us-07e5s0,PR03US 07E5S0,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>53-22-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Prada,nan,sončna očala,"_tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-acetat, acetat, disc_subsc, gls-siva, mladostno, nodiscount, normalna, offspec_x30, okrogla, Prada, progresiv, Q2 2018, sončna očala, srednja, standardno, vto, xffspec-30, zelena, črna, športno, ženska",True,barva,črna,velikost,srednja,nan,nan,'495559,0.0,shopify,deny,manual,250.0,250.0,True,True,'8053672831863,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/495559__frnt.png?v=1589500953,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/495559__frnt.png?v=1589500953,kg,nan,nan,active
soncna-ocala-okrogla-acetat-crna-prada-pr03us-07e5s0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/495559__side.png?v=1589500953,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-acetat-crna-prada-pr03us-ssa5s2,PR03US SSA5S2,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>53-22-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Prada,nan,sončna očala,"_tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-acetat, acetat, disc_subsc, gls-siva, mladostno, nodiscount, normalna, offspec_x30, okrogla, Prada, progresiv, Q2 2018, sončna očala, srednja, standardno, vijolična, vto, xffspec-30, črna, športno, ženska",True,barva,črna,velikost,srednja,nan,nan,'512788,0.0,shopify,deny,manual,238.0,238.0,True,True,'8053672831870,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/512788__frnt_ae92f348-7a16-4dba-b3d3-199563547884.png?v=1589500958,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/512788__frnt_ae92f348-7a16-4dba-b3d3-199563547884.png?v=1589500958,kg,nan,nan,active
soncna-ocala-okrogla-acetat-crna-prada-pr03us-ssa5s2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/512788__side.png?v=1589500958,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-acetat-crna-tom-ford-tf517,TF517,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>55-19-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Tom Ford,nan,sončna očala,"2020-11, _tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-acetat, acetat, blcyb2020, blkcyb2020, disc_subsc, gls-siva, mladostno, moška, nodiscount, normalna, okrogla, progresiv, Q2 2019, soncna-2021, sončna očala, standardno, Tom Ford, upld-2020-11-19, vto, zlata, črna, široka, ženska",True,barva,črna,velikost,široka,nan,nan,'431635,0.0,shopify,deny,manual,328.0,328.0,True,True,'664689829613,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/664689829613__frnt.png?v=1605800113,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/664689829613__frnt.png?v=1605800113,kg,nan,nan,active
soncna-ocala-okrogla-acetat-crna-tom-ford-tf517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/664689829613__side.png?v=1605800113,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-acetat-crna-valentino-va4020,VA4020,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>51-22-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",valentino,nan,sončna očala,"2020-11, _tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-acetat, acetat, blcyb2020, blkcyb2020, disc_subsc, gls-siva, klasična, nodiscount, normalna, okrogla, progresiv, Q2 2020, soncna-2021, sončna očala, srednja, standardno, upld-2020-11-12, valentino, črna, ženska",True,barva,črna,velikost,srednja,nan,nan,8.06E+16,0.0,shopify,deny,manual,239.0,239.0,True,True,'8056597087728,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8056597087728__frnt.png?v=1605198549,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8056597087728__frnt.png?v=1605198549,kg,nan,nan,active
soncna-ocala-okrogla-acetat-crna-valentino-va4020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8056597087728__side.png?v=1605198549,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-acetat-havana-valentino-va4047,VA4047,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>52-21-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",valentino,nan,sončna očala,"2020-11, _tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-acetat, acetat, blcyb2020, blkcyb2020, disc_subsc, gls-rjava, havana, klasična, nodiscount, normalna, okrogla, progresiv, Q2 2020, soncna-2021, sončna očala, srednja, standardno, upld-2020-11-12, valentino, ženska",True,barva,havana,velikost,srednja,nan,nan,8.05E+17,0.0,shopify,deny,manual,257.0,257.0,True,True,'8053672999976,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8053672999976__frnt.png?v=1605198523,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8053672999976__frnt.png?v=1605198523,kg,nan,nan,active
soncna-ocala-okrogla-acetat-havana-valentino-va4047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8053672999976__side.png?v=1605198523,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-acetat-siva-maui-jim-mj-ht421-11,MJ HT421 11,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>62-12-127</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Maui Jim,nan,sončna očala,"_tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-acetat, acetat, blcyb2020, blkcyb2020, brez okvirja, disc_subsc, gls-zelena, luxottica-vto, Maui Jim, moška, nodiscount, okrogla, polarizirana, Q3 2019, siva, sončna očala, standardno, vto, xffspec-30, široka, športno",True,barva,siva,velikost,široka,nan,nan,'155138,0.0,shopify,deny,manual,159.0,159.0,True,True,'603429016036,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/155138__frnt.png?v=1589501162,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/155138__frnt.png?v=1589501162,kg,nan,nan,active
soncna-ocala-okrogla-acetat-siva-maui-jim-mj-ht421-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/155138__side.png?v=1589501162,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-acetat-zlata-dior-cd-gc-1dc-gold,CD GC-1DC GOLD,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: široka</h3>
<h4>Dimenzije: <span>60-13-145</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Dior,nan,sončna očala,"_tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-acetat, acetat, blcyb2020, blkcyb2020, Dior, disc_subsc, mladostno, nodiscount, normalna, okrogla, Q1 2019, soncna-2021, sončna očala, upld-2020-10-27, vto, xffspec-30, zlata, široka, ženska",True,barva,zlata,velikost,široka,nan,nan,'447884,0.0,shopify,deny,manual,389.0,389.0,True,True,'762753472205,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/447884__frnt.png?v=1603760881,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/447884__frnt.png?v=1603760881,kg,nan,nan,active
soncna-ocala-okrogla-acetat-zlata-dior-cd-gc-1dc-gold,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/447884__side.png?v=1603760881,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-najlon-crna-fendi-ff-0293s-8079o-b,FF 0293/S 807/9O B,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: srednja</h3>
<h4>Dimenzije: <span>52-22-140</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Fendi,nan,sončna očala,"_tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-najlon, blcyb2020, blkcyb2020, debela, disc_subsc, Fendi, gls-siva, najlon, nodiscount, okrogla, prelivna, Q2 2019, sončna očala, srednja, vto, xffspec-30, zlata, črna, ženska",True,barva,črna,velikost,srednja,nan,nan,'502738,0.0,shopify,deny,manual,349.0,349.0,True,True,'716736038599,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/502738__frnt.png?v=1589501312,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/502738__frnt.png?v=1589501312,kg,nan,nan,active
soncna-ocala-okrogla-najlon-crna-fendi-ff-0293s-8079o-b,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/502738__side.png?v=1589501312,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-okrogla-najlon-modra-polaroid-pld8019s-ciw,PLD8019/S CIW,"<div class=""morela-product-dimension"">
<div class=""morela-dimens-text descri"">
<div class=""morela-dimens-txt left"">
<h3>﻿﻿Velikost: ozka</h3>
<h4>Dimenzije: <span>45-19-124</span>
</h4>
</div>
<div class=""morela-dimens-img left"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/mere_ocal_02.jpg?v=1588839507""><p>Dimenzije okvirje so zapisane na notranji strani ročke očal.</p>
</div>
</div>
<div class=""morela-product-show descri"">
<div class=""morela-dimens-txt right""></div>
<div class=""morela-dimens-img right"">
<img src=""https://cdn.shopify.com/s/files/1/0376/6953/5788/files/merjenje_s-Kartico.jpg?v=1588839223""><p>﻿﻿Možnost hitre meritve širine obraza.</p>
</div>
</div>
</div>",Polaroid,nan,sončna očala,"_tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-okrogla, _tab3_material-najlon, blcyb2020, blkcyb2020, debela, disc_subsc, gls-vijolična, mladostno, modra, najlon, nodiscount, okrogla, otroški, ozka, Polaroid, Q2 2019, sončna očala, vto, zrcalna, športno",True,barva,modra,velikost,ozka,nan,nan,'587807,0.0,shopify,deny,manual,39.0,39.0,True,True,'762753906496,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_1939acfc-dfe3-4ef1-87bc-0a0a0711c201.png?v=1589523005,1.0,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,kg,nan,nan,active
soncna-ocala-prada-pr-12xs-macja-propionate-crna-8056597174121,PR 12XS,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li>
<span class=""label"">Znamka</span><b class=""data"">Prada</b>
</li>
  <li>
<span class=""label"">Model</span><b class=""data"">PR 12XS</b>
</li>
  <li>
<span class=""label"">Dodatna oznaka</span><b class=""data"">1AB5Z1</b>
</li>
  <li>
<span class=""label"">Kolekcija</span><b class=""data"">ženska</b>
</li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li>
<span class=""label"">Velikost</span><b class=""data"">široka (54-17-145)</b>
</li>
  <li>
<span class=""label"">Oblika</span><b class=""data"">mačja</b>
</li>
  <li>
<span class=""label"">Debelina</span><b class=""data"">normalna</b>
</li>
  <li>
<span class=""label"">Material</span><b class=""data"">propionate</b>
</li>
  <li>
<span class=""label"">Barva</span><b class=""data"">črna</b>
</li>
  <li>
<span class=""label"">Obdelava</span><b class=""data"">sijaj</b>
</li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li>
<span class=""label"">Barva</span><b class=""data"">siva</b>
</li>
  <li>
<span class=""label"">Polarizacija</span><b class=""data"">da</b>
</li>
  <li>
<span class=""label"">Progresiva</span><b class=""data"">da</b>
</li>
  </ul>
 </div>",Prada,nan,sončna očala,"""stg, 2022-7, _tab0_velikost-ocal, _tab1_morela-kvalitetna-zascita, _tab2_oblika-okvirja-macja, _tab3_material-propionate, etg"", gls-siva, luxottica-vto, mačja, new-in, nodiscount, normalna, polarizirana, Prada, progresiv, propionate, q3 2022, sijaj, sončna očala, standardno, upld-2022-07-25, črna, široka, ženska",True,barva,črna,velikost,široka,nan,nan,E8056597174121,0.0,shopify,deny,manual,279.0,279.0,True,True,'8056597174121,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/0PR_12XS__1AB5Z1_000A.jpg?v=1658763491,1.0,nan,False,Prada PR 12XS| Optika Morela - shopmorela.si,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,kg,nan,nan,active
soncna-ocala-prada-pr-12xs-macja-propionate-crna-8056597174121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/0PR_12XS__1AB5Z1_030A.jpg?v=1658763491,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
soncna-ocala-valentino-va2040-oglata-nerjavece-jeklo-zlata-8056597552882,VA2040,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li>
<span class=""label"">Znamka</span><b class=""data"">Valentino</b>
</li>
  <li>
<span class=""label"">Model</span><b class=""data"">VA2040</b>
</li>
  <li>
<span class=""label"">Dodatna oznaka</span><b class=""data"">3072-13</b>
</li>
  <li>
<span class=""label"">Kolekcija</span><b class=""data"">ženska</b>
</li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li>
<span class=""label"">Velikost</span><b class=""data"">srednja (52-21-140)</b>
</li>
  <li>
<span class=""label"">Oblika</span><b class=""data"">oglata</b>
</li>
  <li>
<span class=""label"">Debelina</span><b class=""data"">tanka</b>
</li>
  <li>
<span class=""label"">Material</span><b class=""data"">nerjaveče jeklo</b>
</li>
  <li>
<span class=""label"">Barva</span><b class=""data"">zlata</b>
</li>
  <li>
<span class=""label"">Progresiva</span><b class=""data"">da</b>
</li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li>
<span class=""label"">Barva</span><b class=""data"">rjava, prelivna</b>
</li>
  <li>
<span class=""label"">Polarizacija</span><b class=""data"">ne</b>
</li>
  </ul>
 </div>",valentino,nan,sončna očala,"disc_subsc, luxottica-vto, nodiscount",True,barva,zlata,velikost,srednja,nan,nan,E8056597552882,0.0,shopify,deny,manual,399.0,399.0,True,True,'8056597552882,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/8056597552882__frnt.png?v=1638372476,1.0,nan,False,Valentino VA2040| Optika Morela - shopmorela.si,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,kg,nan,nan,active
